"","id","batch","materialnumber","material","measurementdate","measurementtime","measuregroup","measure","measure_value","device","comment","origin","loggedOn"
"4624",4624,"6000013958",135709,"Decomet VP/13240 HALB",2022-11-23,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 110°",0.3,NA,NA,"sap_qm",NA
"4625",4625,"6000013963",135709,"Decomet VP/13240 HALB",2022-11-23,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 110°",0.5,NA,NA,"sap_qm",NA
"4626",4626,"6000013982",135709,"Decomet VP/13240 HALB",2022-11-30,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 110°",0.3,NA,NA,"sap_qm",NA
"4627",4627,"6000014069",135709,"Decomet VP/13240 HALB",2022-12-07,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 110°",0.2,NA,NA,"sap_qm",NA
"4628",4628,"6000014100",157687,"Decomet VP/14087 HALB GEM",2022-12-14,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 110°",-0.2,NA,NA,"sap_qm",NA
"4629",4629,"6000014139",135709,"Decomet VP/13240 HALB",2023-01-10,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 110°",0.4,NA,NA,"sap_qm",NA
"4630",4630,"6000014140",135709,"Decomet VP/13240 HALB",2023-01-10,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 110°",0.3,NA,NA,"sap_qm",NA
"4631",4631,"6000014266",157687,"Decomet VP/14087 HALB GEM",2023-01-25,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 110°",0.4,NA,NA,"sap_qm",NA
"4632",4632,"6000014274",135709,"Decomet VP/13240 HALB",2023-01-26,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 110°",0.3,NA,NA,"sap_qm",NA
"4633",4633,"6000014291",135709,"Decomet VP/13240 HALB",2023-01-27,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 110°",0.4,NA,NA,"sap_qm",NA
"4634",4634,"6000014299",135709,"Decomet VP/13240 HALB",2023-01-30,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 110°",0.3,NA,NA,"sap_qm",NA
"4635",4635,"6000014373",135709,"Decomet VP/13240 HALB",2023-02-07,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 110°",0.5,NA,NA,"sap_qm",NA
"4636",4636,"6000014446",135709,"Decomet VP/13240 HALB",2023-02-14,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 110°",0.3,NA,NA,"sap_qm",NA
"4637",4637,"6000014510",135709,"Decomet VP/13240 HALB",2023-02-23,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 110°",0.3,NA,NA,"sap_qm",NA
"4638",4638,"6000014533",135709,"Decomet VP/13240 HALB",2023-02-24,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 110°",0.3,NA,NA,"sap_qm",NA
"4639",4639,"6000014592",135709,"Decomet VP/13240 HALB",2023-03-02,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 110°",0.4,NA,NA,"sap_qm",NA
"4640",4640,"6000014623",135709,"Decomet VP/13240 HALB",2023-03-07,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 110°",0.3,NA,NA,"sap_qm",NA
"4641",4641,"6000014609",135709,"Decomet VP/13240 HALB",2023-03-06,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 110°",0.3,NA,NA,"sap_qm",NA
"4642",4642,"6000014666",135709,"Decomet VP/13240 HALB",2023-03-11,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 110°",0.2,NA,NA,"sap_qm",NA
"4643",4643,"6000014689",135709,"Decomet VP/13240 HALB",2023-03-14,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 110°",0.2,NA,NA,"sap_qm",NA
"4644",4644,"6000014666",135709,"Decomet VP/13240 HALB",2023-03-11,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.3,NA,NA,"sap_qm",NA
"4645",4645,"6000014689",135709,"Decomet VP/13240 HALB",2023-03-14,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.1,NA,NA,"sap_qm",NA
"4646",4646,"6000014609",135709,"Decomet VP/13240 HALB",2023-03-06,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.1,NA,NA,"sap_qm",NA
"4647",4647,"6000014623",135709,"Decomet VP/13240 HALB",2023-03-07,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.2,NA,NA,"sap_qm",NA
"4648",4648,"6000014592",135709,"Decomet VP/13240 HALB",2023-03-02,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.2,NA,NA,"sap_qm",NA
"4649",4649,"6000014533",135709,"Decomet VP/13240 HALB",2023-02-24,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.2,NA,NA,"sap_qm",NA
"4650",4650,"6000014510",135709,"Decomet VP/13240 HALB",2023-02-23,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.2,NA,NA,"sap_qm",NA
"4651",4651,"6000014446",135709,"Decomet VP/13240 HALB",2023-02-14,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.1,NA,NA,"sap_qm",NA
"4652",4652,"6000014373",135709,"Decomet VP/13240 HALB",2023-02-07,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.3,NA,NA,"sap_qm",NA
"4653",4653,"6000014299",135709,"Decomet VP/13240 HALB",2023-01-30,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.1,NA,NA,"sap_qm",NA
"4654",4654,"6000014291",135709,"Decomet VP/13240 HALB",2023-01-27,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.3,NA,NA,"sap_qm",NA
"4655",4655,"6000014266",157687,"Decomet VP/14087 HALB GEM",2023-01-25,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.2,NA,NA,"sap_qm",NA
"4656",4656,"6000014139",135709,"Decomet VP/13240 HALB",2023-01-10,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.3,NA,NA,"sap_qm",NA
"4657",4657,"6000014100",157687,"Decomet VP/14087 HALB GEM",2022-12-14,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-1.9,NA,NA,"sap_qm",NA
"4658",4658,"6000014069",135709,"Decomet VP/13240 HALB",2022-12-07,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.2,NA,NA,"sap_qm",NA
"4659",4659,"6000013982",135709,"Decomet VP/13240 HALB",2022-11-30,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.1,NA,NA,"sap_qm",NA
"4660",4660,"6000013963",135709,"Decomet VP/13240 HALB",2022-11-23,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.3,NA,NA,"sap_qm",NA
"4661",4661,"6000013958",135709,"Decomet VP/13240 HALB",2022-11-23,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.2,NA,NA,"sap_qm",NA
"4662",4662,"6000013893",156898,"Decomet VP/14087 HALB",2022-11-16,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.2,NA,NA,"sap_qm",NA
"4663",4663,"6000013824",156898,"Decomet VP/14087 HALB",2022-11-07,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.1,NA,NA,"sap_qm",NA
"4664",4664,"6000013623",135709,"Decomet VP/13240 HALB",2022-10-07,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.1,NA,NA,"sap_qm",NA
"4665",4665,"6000013607",135709,"Decomet VP/13240 HALB",2022-10-06,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.1,NA,NA,"sap_qm",NA
"4666",4666,"6000013495",135709,"Decomet VP/13240 HALB",2022-09-19,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.1,NA,NA,"sap_qm",NA
"4667",4667,"6000013476",135709,"Decomet VP/13240 HALB",2022-09-15,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.2,NA,NA,"sap_qm",NA
"4668",4668,"6000013417",135709,"Decomet VP/13240 HALB",2022-09-04,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.1,NA,NA,"sap_qm",NA
"4669",4669,"6000013376",135709,"Decomet VP/13240 HALB",2022-08-29,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.2,NA,NA,"sap_qm",NA
"4670",4670,"6000013375",135709,"Decomet VP/13240 HALB",2022-08-29,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.1,NA,NA,"sap_qm",NA
"4671",4671,"6000013341",135709,"Decomet VP/13240 HALB",2022-08-23,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.1,NA,NA,"sap_qm",NA
"4672",4672,"6000013309",135709,"Decomet VP/13240 HALB",2022-08-15,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.3,NA,NA,"sap_qm",NA
"4673",4673,"6000013291",135709,"Decomet VP/13240 HALB",2022-08-12,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.1,NA,NA,"sap_qm",NA
"4674",4674,"6000013229",135709,"Decomet VP/13240 HALB",2022-08-05,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.1,NA,NA,"sap_qm",NA
"4675",4675,"6000013228",135709,"Decomet VP/13240 HALB",2022-08-05,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.1,NA,NA,"sap_qm",NA
"4676",4676,"6000013214",135709,"Decomet VP/13240 HALB",2022-08-03,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.3,NA,NA,"sap_qm",NA
"4677",4677,"6000013184",135709,"Decomet VP/13240 HALB",2022-08-01,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.2,NA,NA,"sap_qm",NA
"4678",4678,"6000012970",135709,"Decomet VP/13240 HALB",2022-07-05,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.3,NA,NA,"sap_qm",NA
"4679",4679,"6000012969",135709,"Decomet VP/13240 HALB",2022-07-05,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.3,NA,NA,"sap_qm",NA
"4680",4680,"6000012862",135709,"Decomet VP/13240 HALB",2022-06-21,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.1,NA,NA,"sap_qm",NA
"4681",4681,"6000012861",156898,"Decomet VP/14087 HALB",2022-06-21,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.3,NA,NA,"sap_qm",NA
"4682",4682,"6000012792",135709,"Decomet VP/13240 HALB",2022-06-08,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.2,NA,NA,"sap_qm",NA
"4683",4683,"6000012791",135709,"Decomet VP/13240 HALB",2022-06-08,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.2,NA,NA,"sap_qm",NA
"4684",4684,"6000012749",157687,"Decomet VP/14087 HALB GEM",2022-06-02,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.2,NA,NA,"sap_qm",NA
"4685",4685,"6000012747",135709,"Decomet VP/13240 HALB",2022-06-02,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.2,NA,NA,"sap_qm",NA
"4686",4686,"6000012718",156898,"Decomet VP/14087 HALB",2022-05-31,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.1,NA,NA,"sap_qm",NA
"4687",4687,"6000012651",135709,"Decomet VP/13240 HALB",2022-05-20,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.9,NA,NA,"sap_qm",NA
"4688",4688,"6000012640",135709,"Decomet VP/13240 HALB",2022-05-19,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.2,NA,NA,"sap_qm",NA
"4689",4689,"6000012598",156898,"Decomet VP/14087 HALB",2022-05-16,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.1,NA,NA,"sap_qm",NA
"4690",4690,"6000012587",135709,"Decomet VP/13240 HALB",2022-05-13,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.2,NA,NA,"sap_qm",NA
"4691",4691,"6000012539",135709,"Decomet VP/13240 HALB",2022-05-09,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.3,NA,NA,"sap_qm",NA
"4692",4692,"6000012538",135709,"Decomet VP/13240 HALB",2022-05-09,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.3,NA,NA,"sap_qm",NA
"4693",4693,"6000012494",157687,"Decomet VP/14087 HALB GEM",2022-05-03,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.1,NA,NA,"sap_qm",NA
"4694",4694,"6000012493",157687,"Decomet VP/14087 HALB GEM",2022-05-03,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.2,NA,NA,"sap_qm",NA
"4695",4695,"6000012491",157687,"Decomet VP/14087 HALB GEM",2022-05-03,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.2,NA,NA,"sap_qm",NA
"4696",4696,"6000012419",135709,"Decomet VP/13240 HALB",2022-04-27,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.3,NA,NA,"sap_qm",NA
"4697",4697,"6000012414",135709,"Decomet VP/13240 HALB",2022-04-27,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.5,NA,NA,"sap_qm",NA
"4698",4698,"6000012404",156898,"Decomet VP/14087 HALB",2022-04-25,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.2,NA,NA,"sap_qm",NA
"4699",4699,"6000012388",135709,"Decomet VP/13240 HALB",2022-04-22,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.2,NA,NA,"sap_qm",NA
"4700",4700,"6000012359",135709,"Decomet VP/13240 HALB",2022-04-20,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.5,NA,NA,"sap_qm",NA
"4701",4701,"6000012348",157687,"Decomet VP/14087 HALB GEM",2022-04-19,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.1,NA,NA,"sap_qm",NA
"4702",4702,"6000012310",156898,"Decomet VP/14087 HALB",2022-04-11,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.1,NA,NA,"sap_qm",NA
"4703",4703,"6000012300",135709,"Decomet VP/13240 HALB",2022-04-08,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.2,NA,NA,"sap_qm",NA
"4704",4704,"6000012236",135709,"Decomet VP/13240 HALB",2022-04-04,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.2,NA,NA,"sap_qm",NA
"4705",4705,"6000012192",135709,"Decomet VP/13240 HALB",2022-03-30,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.2,NA,NA,"sap_qm",NA
"4706",4706,"6000012191",135709,"Decomet VP/13240 HALB",2022-03-30,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.2,NA,NA,"sap_qm",NA
"4707",4707,"6000012185",157687,"Decomet VP/14087 HALB GEM",2022-03-30,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.1,NA,NA,"sap_qm",NA
"4708",4708,"6000012183",135709,"Decomet VP/13240 HALB",2022-03-30,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.4,NA,NA,"sap_qm",NA
"4709",4709,"6000012184",135709,"Decomet VP/13240 HALB",2022-03-30,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.2,NA,NA,"sap_qm",NA
"4710",4710,"6000012126",135709,"Decomet VP/13240 HALB",2022-03-23,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.1,NA,NA,"sap_qm",NA
"4711",4711,"6000011991",135709,"Decomet VP/13240 HALB",2022-03-14,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.1,NA,NA,"sap_qm",NA
"4712",4712,"6000011989",135709,"Decomet VP/13240 HALB",2022-03-13,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.3,NA,NA,"sap_qm",NA
"4713",4713,"6000011931",156898,"Decomet VP/14087 HALB",2022-03-08,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.2,NA,NA,"sap_qm",NA
"4714",4714,"6000011870",135709,"Decomet VP/13240 HALB",2022-03-04,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.2,NA,NA,"sap_qm",NA
"4715",4715,"6000011835",135709,"Decomet VP/13240 HALB",2022-03-01,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.2,NA,NA,"sap_qm",NA
"4716",4716,"6000011821",156898,"Decomet VP/14087 HALB",2022-02-28,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.1,NA,NA,"sap_qm",NA
"4717",4717,"6000011812",135709,"Decomet VP/13240 HALB",2022-02-25,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.2,NA,NA,"sap_qm",NA
"4718",4718,"6000011738",156898,"Decomet VP/14087 HALB",2022-02-18,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.8,NA,NA,"sap_qm",NA
"4719",4719,"6000011750",135709,"Decomet VP/13240 HALB",2022-02-21,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.1,NA,NA,"sap_qm",NA
"4720",4720,"6000011705",135709,"Decomet VP/13240 HALB",2022-02-16,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.2,NA,NA,"sap_qm",NA
"4721",4721,"6000011703",156898,"Decomet VP/14087 HALB",2022-02-16,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.29,NA,NA,"sap_qm",NA
"4722",4722,"6000011665",135709,"Decomet VP/13240 HALB",2022-02-11,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.1,NA,NA,"sap_qm",NA
"4723",4723,"6000011587",135709,"Decomet VP/13240 HALB",2022-02-03,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.1,NA,NA,"sap_qm",NA
"4724",4724,"6000011527",156898,"Decomet VP/14087 HALB",2022-01-31,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.8,NA,NA,"sap_qm",NA
"4725",4725,"6000011477",135709,"Decomet VP/13240 HALB",2022-01-26,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.3,NA,NA,"sap_qm",NA
"4726",4726,"6000011476",135709,"Decomet VP/13240 HALB",2022-01-26,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.7,NA,NA,"sap_qm",NA
"4727",4727,"6000011421",135709,"Decomet VP/13240 HALB",2022-01-24,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.5,NA,NA,"sap_qm",NA
"4728",4728,"6000011343",135709,"Decomet VP/13240 HALB",2022-01-17,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.1,NA,NA,"sap_qm",NA
"4729",4729,"6000011233",135709,"Decomet VP/13240 HALB",2022-01-03,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.5,NA,NA,"sap_qm",NA
"4730",4730,"6000011231",135709,"Decomet VP/13240 HALB",2022-01-03,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.7,NA,NA,"sap_qm",NA
"4731",4731,"6000011166",135709,"Decomet VP/13240 HALB",2021-12-06,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.41,NA,NA,"sap_qm",NA
"4732",4732,"6000011158",135709,"Decomet VP/13240 HALB",2021-12-06,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.8,NA,NA,"sap_qm",NA
"4733",4733,"6000011139",135709,"Decomet VP/13240 HALB",2021-12-03,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.6,NA,NA,"sap_qm",NA
"4734",4734,"6000011138",135709,"Decomet VP/13240 HALB",2021-12-03,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.8,NA,NA,"sap_qm",NA
"4735",4735,"6000011062",156898,"Decomet VP/14087 HALB",2021-11-24,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.6,NA,NA,"sap_qm",NA
"4736",4736,"6000010916",156898,"Decomet VP/14087 HALB",2021-11-09,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.3,NA,NA,"sap_qm",NA
"4737",4737,"6000010915",135709,"Decomet VP/13240 HALB",2021-11-09,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.1,NA,NA,"sap_qm",NA
"4738",4738,"6000010846",135709,"Decomet VP/13240 HALB",2021-11-03,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.1,NA,NA,"sap_qm",NA
"4739",4739,"6000010799",135709,"Decomet VP/13240 HALB",2021-10-27,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.1,NA,NA,"sap_qm",NA
"4740",4740,"6000010783",135709,"Decomet VP/13240 HALB",2021-10-24,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.2,NA,NA,"sap_qm",NA
"4741",4741,"6000010782",135709,"Decomet VP/13240 HALB",2021-10-24,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.1,NA,NA,"sap_qm",NA
"4742",4742,"6000010725",135709,"Decomet VP/13240 HALB",2021-10-18,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.2,NA,NA,"sap_qm",NA
"4743",4743,"6000010712",135709,"Decomet VP/13240 HALB",2021-10-15,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.1,NA,NA,"sap_qm",NA
"4744",4744,"6000010680",135709,"Decomet VP/13240 HALB",2021-10-12,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.1,NA,NA,"sap_qm",NA
"4745",4745,"6000010658",135709,"Decomet VP/13240 HALB",2021-10-08,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.28,NA,NA,"sap_qm",NA
"4746",4746,"6000010656",135709,"Decomet VP/13240 HALB",2021-10-08,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.15,NA,NA,"sap_qm",NA
"4747",4747,"6000010653",135709,"Decomet VP/13240 HALB",2021-10-08,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.1,NA,NA,"sap_qm",NA
"4748",4748,"6000010602",135709,"Decomet VP/13240 HALB",2021-09-30,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.08,NA,NA,"sap_qm",NA
"4749",4749,"6000010577",135709,"Decomet VP/13240 HALB",2021-09-29,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.1,NA,NA,"sap_qm",NA
"4750",4750,"6000010553",135709,"Decomet VP/13240 HALB",2021-09-24,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.3,NA,NA,"sap_qm",NA
"4751",4751,"6000010521",135709,"Decomet VP/13240 HALB",2021-09-21,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.2,NA,NA,"sap_qm",NA
"4752",4752,"6000010517",135709,"Decomet VP/13240 HALB",2021-09-20,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.1,NA,NA,"sap_qm",NA
"4753",4753,"6000010507",135709,"Decomet VP/13240 HALB",2021-09-17,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.1,NA,NA,"sap_qm",NA
"4754",4754,"6000010505",135709,"Decomet VP/13240 HALB",2021-09-17,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.2,NA,NA,"sap_qm",NA
"4755",4755,"6000010467",156898,"Decomet VP/14087 HALB",2021-09-14,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.4,NA,NA,"sap_qm",NA
"4756",4756,"6000010466",135709,"Decomet VP/13240 HALB",2021-09-14,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.2,NA,NA,"sap_qm",NA
"4757",4757,"6000010459",135709,"Decomet VP/13240 HALB",2021-09-12,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.6,NA,NA,"sap_qm",NA
"4758",4758,"6000010460",135709,"Decomet VP/13240 HALB",2021-09-12,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.1,NA,NA,"sap_qm",NA
"4759",4759,"6000010392",135709,"Decomet VP/13240 HALB",2021-09-02,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.1,NA,NA,"sap_qm",NA
"4760",4760,"6000010374",135709,"Decomet VP/13240 HALB",2021-09-02,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.2,NA,NA,"sap_qm",NA
"4761",4761,"6000010349",135709,"Decomet VP/13240 HALB",2021-08-30,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.1,NA,NA,"sap_qm",NA
"4762",4762,"6000010332",135709,"Decomet VP/13240 HALB",2021-08-26,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.2,NA,NA,"sap_qm",NA
"4763",4763,"6000010309",135709,"Decomet VP/13240 HALB",2021-08-24,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.2,NA,NA,"sap_qm",NA
"4764",4764,"6000010281",135709,"Decomet VP/13240 HALB",2021-08-19,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.3,NA,NA,"sap_qm",NA
"4765",4765,"6000010280",135709,"Decomet VP/13240 HALB",2021-08-19,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.2,NA,NA,"sap_qm",NA
"4766",4766,"6000010277",135709,"Decomet VP/13240 HALB",2021-08-19,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.1,NA,NA,"sap_qm",NA
"4767",4767,"6000010255",135709,"Decomet VP/13240 HALB",2021-08-17,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.1,NA,NA,"sap_qm",NA
"4768",4768,"6000010258",135709,"Decomet VP/13240 HALB",2021-08-17,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",0.1,NA,NA,"sap_qm",NA
"4769",4769,"6000010249",135709,"Decomet VP/13240 HALB",2021-08-16,"00:00:00","Rakelapplikation sw-Karton RotoS 01500","a* 15°",-0.1,NA,NA,"sap_qm",NA
