"","id","batch","vmp_batch","predecessor","material_SAP","measure","measuredvalue","process","application","logged"
"4888",25856,"Fe 301 KM 10% 370 1","6000010553","SLY 1651",138122,"dE*45°",0.08,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4889",25857,"Fe 301 KM 10% 370 1","6000010553","SLY 1651",138122,"dE*110°",0.25,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4890",25858,"Fe 301 KM 10% 370 1","6000010553","SLY 1651",138122,"Alman",30.31,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4891",25859,"Fe 301 KM 10% 370 1","6000010553","SLY 1651",138122,"Glanz",53.6,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4892",25860,"Fe 301 KM 10% 370 1","6000010553","SLY 1651",138122,"Gdiff",4.32,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4893",25861,"Fe 301 KM 10% 370 1","6000010553","SLY 1651",138122,"korr. SUV15@62°",-0.06,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4894",25862,"Fe 301 KM 10% 370 1","6000010553","SLY 1651",138122,"korr. H45",0,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4895",25863,"Fe 301 KM 10% 370 1","6000010553","SLY 1651",138122,"korr. H75 @",0,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4896",25864,"Fe 301 KM 10% 370 3","6000010553","SLY 1651",138122,"d10",10.56,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4897",25866,"Fe 301 KM 10% 370 1","6000010553","SLY 1651",138122,"m(FeCl3)",495.5,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4898",25867,"Fe 301 KM 10% 370 2","6000010553","SLY 1651",138122,"L*-15°",168.66,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4899",25868,"Fe 301 KM 10% 370 2","6000010553","SLY 1651",138122,"L*15°",148.52,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4900",25869,"Fe 301 KM 10% 370 2","6000010553","SLY 1651",138122,"L*45°",33.6,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4901",25870,"Fe 301 KM 10% 370 2","6000010553","SLY 1651",138122,"L*110°",14.21,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4902",25871,"Fe 301 KM 10% 370 2","6000010553","SLY 1651",138122,"c45°",26.81,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4903",25872,"Fe 301 KM 10% 370 2","6000010553","SLY 1651",138122,"c75°",18.81,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4904",25873,"Fe 301 KM 10% 370 2","6000010553","SLY 1651",138122,"h45°",82.64,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4905",25874,"Fe 301 KM 10% 370 2","6000010553","SLY 1651",138122,"Suv15°",0.81,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4906",25875,"Fe 301 KM 10% 370 2","6000010553","SLY 1651",138122,"huv15°",64.18,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4907",25876,"Fe 301 KM 10% 370 2","6000010553","SLY 1651",138122,"huv-15°",64.17,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4908",25877,"Fe 301 KM 10% 370 2","6000010553","SLY 1651",138122,"Si15°",6.87,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4909",25878,"Fe 301 KM 10% 370 2","6000010553","SLY 1651",138122,"Sa15°",15.72,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4910",25879,"Fe 301 KM 10% 370 2","6000010553","SLY 1651",138122,"CuV15°",120.72,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4911",25880,"Fe 301 KM 10% 370 2","6000010553","SLY 1651",138122,"dE*15°",0.39,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4912",25881,"Fe 301 KM 10% 370 2","6000010553","SLY 1651",138122,"dE*45°",0.1,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4913",25882,"Fe 301 KM 10% 370 2","6000010553","SLY 1651",138122,"dE*110°",0.28,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4914",25883,"Fe 301 KM 10% 370 2","6000010553","SLY 1651",138122,"Alman",30.15,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4915",25884,"Fe 301 KM 10% 370 2","6000010553","SLY 1651",138122,"Glanz",51.07,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4916",25885,"Fe 301 KM 10% 370 2","6000010553","SLY 1651",138122,"Gdiff",4.34,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4917",25886,"Fe 301 KM 10% 370 2","6000010553","SLY 1651",138122,"korr. SUV15@62°",0,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4918",25887,"Fe 301 KM 10% 370 2","6000010553","SLY 1651",138122,"korr. H45",0,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4919",25888,"Fe 301 KM 10% 370 2","6000010553","SLY 1651",138122,"korr. H75 @",0,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4920",25889,"Fe 301 KM 10% 370 3","6000010553","SLY 1651",138122,"d50",22.12,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4921",25891,"Fe 301 KM 10% 370 2","6000010553","SLY 1651",138122,"m(FeCl3)",531.8,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4922",25892,"Fe 301 KM 10% 370 3","6000010553","SLY 1651",138122,"L*-15°",165.51,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4923",25893,"Fe 301 KM 10% 370 3","6000010553","SLY 1651",138122,"L*15°",144.55,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4924",25894,"Fe 301 KM 10% 370 3","6000010553","SLY 1651",138122,"L*45°",33.27,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4925",25895,"Fe 301 KM 10% 370 3","6000010553","SLY 1651",138122,"L*110°",14.26,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4926",25896,"Fe 301 KM 10% 370 3","6000010553","SLY 1651",138122,"c45°",29.9,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4927",25897,"Fe 301 KM 10% 370 3","6000010553","SLY 1651",138122,"c75°",21.18,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4928",25898,"Fe 301 KM 10% 370 3","6000010553","SLY 1651",138122,"h45°",80.66,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4929",25899,"Fe 301 KM 10% 370 3","6000010553","SLY 1651",138122,"Suv15°",0.93,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4930",25900,"Fe 301 KM 10% 370 3","6000010553","SLY 1651",138122,"huv15°",61.69,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4931",25901,"Fe 301 KM 10% 370 3","6000010553","SLY 1651",138122,"huv-15°",62.3,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4932",25902,"Fe 301 KM 10% 370 3","6000010553","SLY 1651",138122,"Si15°",6.73,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4933",25903,"Fe 301 KM 10% 370 3","6000010553","SLY 1651",138122,"Sa15°",16.12,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4934",25904,"Fe 301 KM 10% 370 3","6000010553","SLY 1651",138122,"CuV15°",134.64,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4935",25905,"Fe 301 KM 10% 370 3","6000010553","SLY 1651",138122,"dE*15°",0.32,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4936",25906,"Fe 301 KM 10% 370 3","6000010553","SLY 1651",138122,"dE*45°",0.22,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4937",25907,"Fe 301 KM 10% 370 3","6000010553","SLY 1651",138122,"dE*110°",0.41,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4938",25908,"Fe 301 KM 10% 370 3","6000010553","SLY 1651",138122,"Alman",29.4,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4939",25909,"Fe 301 KM 10% 370 3","6000010553","SLY 1651",138122,"Glanz",47.96,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4940",25910,"Fe 301 KM 10% 370 3","6000010553","SLY 1651",138122,"Gdiff",4.34,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4941",25911,"Fe 301 KM 10% 370 3","6000010553","SLY 1651",138122,"korr. SUV15@62°",0.02,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4942",25912,"Fe 301 KM 10% 370 3","6000010553","SLY 1651",138122,"korr. H45",10.56,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4943",25913,"Fe 301 KM 10% 370 3","6000010553","SLY 1651",138122,"korr. H75 @",22.12,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4944",25914,"Fe 301 KM 10% 370 3","6000010553","SLY 1651",138122,"d90",38.5,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4945",25915,"Fe 301 KM 10% 370 3","6000010553","SLY 1651",138122,"span",1.26,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4946",25916,"Fe 301 KM 10% 370 3","6000010553","SLY 1651",138122,"m(FeCl3)",566.8,"Standard","Koloristik 10%",2022-06-27 15:43:00
"4947",25917,"Fe 303 KM 370 1","6000010577","SLY 1655",138122,"L*-15°",166.69,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4948",25918,"Fe 303 KM 370 1","6000010577","SLY 1655",138122,"L*15°",146.03,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4949",25919,"Fe 303 KM 370 1","6000010577","SLY 1655",138122,"L*45°",31.74,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4950",25920,"Fe 303 KM 370 1","6000010577","SLY 1655",138122,"L*110°",12.17,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4951",25921,"Fe 303 KM 370 1","6000010577","SLY 1655",138122,"c45°",23.04,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4952",25922,"Fe 303 KM 370 1","6000010577","SLY 1655",138122,"c75°",15.54,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4953",25923,"Fe 303 KM 370 1","6000010577","SLY 1655",138122,"h45°",84.64,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4954",25924,"Fe 303 KM 370 1","6000010577","SLY 1655",138122,"Suv15°",0.72,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4955",25925,"Fe 303 KM 370 1","6000010577","SLY 1655",138122,"huv15°",65.84,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4956",25926,"Fe 303 KM 370 1","6000010577","SLY 1655",138122,"huv-15°",65.4,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4957",25927,"Fe 303 KM 370 1","6000010577","SLY 1655",138122,"Si15°",7.63,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4958",25928,"Fe 303 KM 370 1","6000010577","SLY 1655",138122,"Sa15°",18.73,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4959",25929,"Fe 303 KM 370 1","6000010577","SLY 1655",138122,"CuV15°",104.74,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4960",25930,"Fe 303 KM 370 1","6000010577","SLY 1655",138122,"dE*15°",0.49,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4961",25931,"Fe 303 KM 370 1","6000010577","SLY 1655",138122,"dE*45°",1.5,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4962",25932,"Fe 303 KM 370 1","6000010577","SLY 1655",138122,"dE*110°",4.24,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4963",25933,"Fe 303 KM 370 1","6000010577","SLY 1655",138122,"Alman",31.55,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4964",25934,"Fe 303 KM 370 1","6000010577","SLY 1655",138122,"Glanz",60.61,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4965",25935,"Fe 303 KM 370 1","6000010577","SLY 1655",138122,"Gdiff",5.03,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4966",25936,"Fe 303 KM 370 1","6000010577","SLY 1655",138122,"korr. SUV15@62°",-0.02,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4967",25937,"Fe 303 KM 370 1","6000010577","SLY 1655",138122,"korr. H45",0,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4968",25938,"Fe 303 KM 370 1","6000010577","SLY 1655",138122,"korr. H75 @",0,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4969",25939,"Fe 303 KM 370 3","6000010577","SLY 1655",138122,"d10",10.8,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4970",25941,"Fe 303 KM 370 1","6000010577","SLY 1655",138122,"m(FeCl3)",510.5,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4971",25942,"Fe 303 KM 370 2","6000010577","SLY 1655",138122,"L*-15°",164.15,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4972",25943,"Fe 303 KM 370 2","6000010577","SLY 1655",138122,"L*15°",142.68,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4973",25944,"Fe 303 KM 370 2","6000010577","SLY 1655",138122,"L*45°",31.18,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4974",25945,"Fe 303 KM 370 2","6000010577","SLY 1655",138122,"L*110°",11.89,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4975",25946,"Fe 303 KM 370 2","6000010577","SLY 1655",138122,"c45°",26.47,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4976",25947,"Fe 303 KM 370 2","6000010577","SLY 1655",138122,"c75°",17.43,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4977",25948,"Fe 303 KM 370 2","6000010577","SLY 1655",138122,"h45°",83.2,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4978",25949,"Fe 303 KM 370 2","6000010577","SLY 1655",138122,"Suv15°",0.85,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4979",25950,"Fe 303 KM 370 2","6000010577","SLY 1655",138122,"huv15°",64.12,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4980",25951,"Fe 303 KM 370 2","6000010577","SLY 1655",138122,"huv-15°",64.27,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4981",25952,"Fe 303 KM 370 2","6000010577","SLY 1655",138122,"Si15°",7.96,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4982",25953,"Fe 303 KM 370 2","6000010577","SLY 1655",138122,"Sa15°",19.43,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4983",25954,"Fe 303 KM 370 2","6000010577","SLY 1655",138122,"CuV15°",121.01,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4984",25955,"Fe 303 KM 370 2","6000010577","SLY 1655",138122,"dE*15°",0.46,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4985",25956,"Fe 303 KM 370 2","6000010577","SLY 1655",138122,"dE*45°",2.07,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4986",25957,"Fe 303 KM 370 2","6000010577","SLY 1655",138122,"dE*110°",5.12,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4987",25958,"Fe 303 KM 370 2","6000010577","SLY 1655",138122,"Alman",31.22,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4988",25959,"Fe 303 KM 370 2","6000010577","SLY 1655",138122,"Glanz",58.08,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4989",25960,"Fe 303 KM 370 2","6000010577","SLY 1655",138122,"Gdiff",5.11,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4990",25961,"Fe 303 KM 370 2","6000010577","SLY 1655",138122,"korr. SUV15@62°",0.03,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4991",25962,"Fe 303 KM 370 2","6000010577","SLY 1655",138122,"korr. H45",0,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4992",25963,"Fe 303 KM 370 2","6000010577","SLY 1655",138122,"korr. H75 @",0,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4993",25964,"Fe 303 KM 370 3","6000010577","SLY 1655",138122,"d50",22.43,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4994",25966,"Fe 303 KM 370 2","6000010577","SLY 1655",138122,"m(FeCl3)",546.8,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4995",25967,"Fe 303 KM 370 3","6000010577","SLY 1655",138122,"L*-15°",160.18,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4996",25968,"Fe 303 KM 370 3","6000010577","SLY 1655",138122,"L*15°",138.88,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4997",25969,"Fe 303 KM 370 3","6000010577","SLY 1655",138122,"L*45°",30.69,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4998",25970,"Fe 303 KM 370 3","6000010577","SLY 1655",138122,"L*110°",11.76,"Standard","Koloristik 7%",2022-06-27 15:43:00
"4999",25971,"Fe 303 KM 370 3","6000010577","SLY 1655",138122,"c45°",29.47,"Standard","Koloristik 7%",2022-06-27 15:43:00
"5000",25972,"Fe 303 KM 370 3","6000010577","SLY 1655",138122,"c75°",19.03,"Standard","Koloristik 7%",2022-06-27 15:43:00
"5001",25973,"Fe 303 KM 370 3","6000010577","SLY 1655",138122,"h45°",80.67,"Standard","Koloristik 7%",2022-06-27 15:43:00
"5002",25974,"Fe 303 KM 370 3","6000010577","SLY 1655",138122,"Suv15°",0.97,"Standard","Koloristik 7%",2022-06-27 15:43:00
"5003",25975,"Fe 303 KM 370 3","6000010577","SLY 1655",138122,"huv15°",60.86,"Standard","Koloristik 7%",2022-06-27 15:43:00
"5004",25976,"Fe 303 KM 370 3","6000010577","SLY 1655",138122,"huv-15°",61.71,"Standard","Koloristik 7%",2022-06-27 15:43:00
"5005",25977,"Fe 303 KM 370 3","6000010577","SLY 1655",138122,"Si15°",7.57,"Standard","Koloristik 7%",2022-06-27 15:43:00
"5006",25978,"Fe 303 KM 370 3","6000010577","SLY 1655",138122,"Sa15°",19.65,"Standard","Koloristik 7%",2022-06-27 15:43:00
"5007",25979,"Fe 303 KM 370 3","6000010577","SLY 1655",138122,"CuV15°",135.31,"Standard","Koloristik 7%",2022-06-27 15:43:00
"5008",25980,"Fe 303 KM 370 3","6000010577","SLY 1655",138122,"dE*15°",0.23,"Standard","Koloristik 7%",2022-06-27 15:43:00
"5009",25981,"Fe 303 KM 370 3","6000010577","SLY 1655",138122,"dE*45°",2.38,"Standard","Koloristik 7%",2022-06-27 15:43:00
"5010",25982,"Fe 303 KM 370 3","6000010577","SLY 1655",138122,"dE*110°",5.27,"Standard","Koloristik 7%",2022-06-27 15:43:00
"5011",25983,"Fe 303 KM 370 3","6000010577","SLY 1655",138122,"Alman",30.66,"Standard","Koloristik 7%",2022-06-27 15:43:00
"5012",25984,"Fe 303 KM 370 3","6000010577","SLY 1655",138122,"Glanz",55.16,"Standard","Koloristik 7%",2022-06-27 15:43:00
"5013",25985,"Fe 303 KM 370 3","6000010577","SLY 1655",138122,"Gdiff",5.13,"Standard","Koloristik 7%",2022-06-27 15:43:00
"5014",25986,"Fe 303 KM 370 3","6000010577","SLY 1655",138122,"korr. SUV15@62°",0.04,"Standard","Koloristik 7%",2022-06-27 15:43:00
"5015",25987,"Fe 303 KM 370 3","6000010577","SLY 1655",138122,"korr. H45",10.8,"Standard","Koloristik 7%",2022-06-27 15:43:00
"5016",25988,"Fe 303 KM 370 3","6000010577","SLY 1655",138122,"korr. H75 @",22.43,"Standard","Koloristik 7%",2022-06-27 15:43:00
"5017",25989,"Fe 303 KM 370 3","6000010577","SLY 1655",138122,"d90",38.92,"Standard","Koloristik 7%",2022-06-27 15:43:00
"5018",25990,"Fe 303 KM 370 3","6000010577","SLY 1655",138122,"span",1.25,"Standard","Koloristik 7%",2022-06-27 15:43:00
"5019",25991,"Fe 303 KM 370 3","6000010577","SLY 1655",138122,"m(FeCl3)",581.8,"Standard","Koloristik 7%",2022-06-27 15:43:00
"5020",25992,"Fe 303 KM 10% 370 1","6000010577","SLY 1655",138122,"L*-15°",171.49,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5021",25993,"Fe 303 KM 10% 370 1","6000010577","SLY 1655",138122,"L*15°",151.08,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5022",25994,"Fe 303 KM 10% 370 1","6000010577","SLY 1655",138122,"L*45°",33.3,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5023",25995,"Fe 303 KM 10% 370 1","6000010577","SLY 1655",138122,"L*110°",13.83,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5024",25996,"Fe 303 KM 10% 370 1","6000010577","SLY 1655",138122,"c45°",23.68,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5025",25997,"Fe 303 KM 10% 370 1","6000010577","SLY 1655",138122,"c75°",16.46,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5026",25998,"Fe 303 KM 10% 370 1","6000010577","SLY 1655",138122,"h45°",83.92,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5027",25999,"Fe 303 KM 10% 370 1","6000010577","SLY 1655",138122,"Suv15°",0.71,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5028",26000,"Fe 303 KM 10% 370 1","6000010577","SLY 1655",138122,"huv15°",65.8,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5029",26001,"Fe 303 KM 10% 370 1","6000010577","SLY 1655",138122,"huv-15°",65.35,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5030",26002,"Fe 303 KM 10% 370 1","6000010577","SLY 1655",138122,"Si15°",6.46,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5031",26003,"Fe 303 KM 10% 370 1","6000010577","SLY 1655",138122,"Sa15°",14.42,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5032",26004,"Fe 303 KM 10% 370 1","6000010577","SLY 1655",138122,"CuV15°",107.55,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5033",26005,"Fe 303 KM 10% 370 1","6000010577","SLY 1655",138122,"dE*15°",0.14,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5034",26006,"Fe 303 KM 10% 370 1","6000010577","SLY 1655",138122,"dE*45°",0.13,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5035",26007,"Fe 303 KM 10% 370 1","6000010577","SLY 1655",138122,"dE*110°",0.24,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5036",26008,"Fe 303 KM 10% 370 1","6000010577","SLY 1655",138122,"Alman",31.12,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5037",26009,"Fe 303 KM 10% 370 1","6000010577","SLY 1655",138122,"Glanz",53.12,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5038",26010,"Fe 303 KM 10% 370 1","6000010577","SLY 1655",138122,"Gdiff",4.3,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5039",26011,"Fe 303 KM 10% 370 1","6000010577","SLY 1655",138122,"korr. SUV15@62°",-0.03,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5040",26012,"Fe 303 KM 10% 370 1","6000010577","SLY 1655",138122,"korr. H45",0,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5041",26013,"Fe 303 KM 10% 370 1","6000010577","SLY 1655",138122,"korr. H75 @",0,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5042",26014,"Fe 303 KM 10% 370 3","6000010577","SLY 1655",138122,"d10",10.8,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5043",26016,"Fe 303 KM 10% 370 1","6000010577","SLY 1655",138122,"m(FeCl3)",510.5,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5044",26017,"Fe 303 KM 10% 370 2","6000010577","SLY 1655",138122,"L*-15°",169.01,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5045",26018,"Fe 303 KM 10% 370 2","6000010577","SLY 1655",138122,"L*15°",149.14,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5046",26019,"Fe 303 KM 10% 370 2","6000010577","SLY 1655",138122,"L*45°",33.17,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5047",26020,"Fe 303 KM 10% 370 2","6000010577","SLY 1655",138122,"L*110°",13.75,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5048",26021,"Fe 303 KM 10% 370 2","6000010577","SLY 1655",138122,"c45°",27.33,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5049",26022,"Fe 303 KM 10% 370 2","6000010577","SLY 1655",138122,"c75°",18.78,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5050",26023,"Fe 303 KM 10% 370 2","6000010577","SLY 1655",138122,"h45°",82.68,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5051",26024,"Fe 303 KM 10% 370 2","6000010577","SLY 1655",138122,"Suv15°",0.84,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5052",26025,"Fe 303 KM 10% 370 2","6000010577","SLY 1655",138122,"huv15°",64.11,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5053",26026,"Fe 303 KM 10% 370 2","6000010577","SLY 1655",138122,"huv-15°",64.26,"Standard","Koloristik 10%",2022-06-27 15:43:00
"5054",26027,"Fe 303 KM 10% 370 2","6000010577","SLY 1655",138122,"Si15°",6.77,"Standard","Koloristik 10%",2022-06-27 15:43:00
