"","id","batch","batch_material","batch_materialnumber","batch_manufacturingdate","batch_process","batch_type","predecessor","predecessor_material","predecessor_materialnumber","predecessor_manufacturingdate","predecessor_process","predecessor_type","tree","comments"
"243",244,"7000000469","MI8POD04",NA,2021-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",245,"7000000470","MI8POD04",NA,2021-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",246,"7000000471","MI8POD04",NA,2021-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",247,"7000000488","MI8POD04",NA,2021-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",248,"7000000489","MI8POD04",NA,2021-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",249,"7000000490","MI8POD04",NA,2021-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",250,"7000000491","MI8POD04",NA,2021-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",251,"7000000492","MI8POD04",NA,2021-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",252,"7000000493","MI8POD04",NA,2021-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",253,"7000000494","MI8POD04",NA,2021-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",254,"7000000495","MI8POD04",NA,2021-09-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",255,"7000000508","MI8POD14",NA,2021-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",256,"7000000509","MI8POD14",NA,2021-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",257,"7000000510","MI8POD14",NA,2021-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",258,"7000000511","MI8POD14",NA,2021-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",259,"7000000512","MI8POD14",NA,2021-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",260,"7000000513","MI8POD14",NA,2021-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",261,"7000000514","MI8POD14",NA,2021-09-01,"Metalizing/Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",262,"7000000515","MI8POD14",NA,2021-09-02,"Metalizing/Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",263,"7000000516","MI8POD04",NA,2021-09-17,"Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",264,"7000000517","MI8POD04",NA,2021-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",265,"7000000518","MI8POD04",NA,2021-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",266,"7000000519","MI8POD04",NA,2021-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",267,"7000000520","MI8POD04",NA,2021-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",268,"7000000521","MI8POD04",NA,2021-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",269,"7000000522","MI8POD04",NA,2021-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",270,"7000000523","MI8POD04",NA,2021-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",271,"7000000532","MI8POD04",NA,2021-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",272,"7000000533","MI8POD04",NA,2021-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",273,"7000000542","MI8POD08",NA,2021-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",274,"7000000543","MI8POD08",NA,2021-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",275,"7000000544","MI8POD14",NA,2021-09-30,"Metalizing/Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",276,"7000000545","MI8POD14",NA,2021-10-01,"Metalizing/Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",277,"7000000546","MI8POD14",NA,2021-10-04,"Metalizing/Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",278,"7000000547","MI8POD08",NA,2021-10-05,"Metalizing/Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",279,"7000000548","MI8POD08",NA,2021-10-05,"Metalizing/Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",280,"7000000549","MI8POD08",NA,2021-10-05,"Metalizing/Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",281,"7000000555",NA,NA,2021-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",282,"7000000556",NA,NA,2021-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",283,"7000000557",NA,NA,2021-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",284,"7000000558",NA,NA,2021-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",285,"7000000559",NA,NA,2021-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",286,"7000000560",NA,NA,2021-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",287,"7000000561",NA,NA,2021-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",288,"7000000562",NA,NA,2021-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",289,"7000000563","MI8POD08",NA,2021-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",290,"7000000564","MI8POD08",NA,2021-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",291,"7000000565","MI8POD08",NA,2021-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",292,"7000000567","MI8POD08",NA,2021-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",293,"7000000568","MI8POD08",NA,2021-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",294,"7000000569","MI8POD08",NA,2021-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",295,"7000000570","MI8POD08",NA,2021-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",296,"7000000574","MI8POD14",NA,2021-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",297,"7000000575","MI8POD14",NA,2021-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",298,"7000000576","MI8POD14",NA,2021-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",299,"7000000577","MI8POD14",NA,2021-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",300,"7000000578","MI8POD14",NA,2021-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",301,"7000000579","MI8POD14",NA,2021-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",302,"7000000580","MI8POD14",NA,2021-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",303,"7000000581","MI8POD14",NA,2021-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",304,"7000000614","MI8POD14",NA,2021-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",305,"7000000615","MI8POD14",NA,2021-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",306,"7000000616","MI8POD14",NA,2021-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",307,"7000000617","MI8POD14",NA,2021-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",308,"7000000618","MI8POD14",NA,2021-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",309,"7000000619","MI8POD14",NA,2021-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",310,"7000000620","MI8POD04",NA,2021-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",311,"7000000621","MI8POD04",NA,2021-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",312,"7000000622","MI8POD08",NA,2022-01-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",313,"7000000623","MI8POD08",NA,2022-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",314,"7000000624","MI8POD08",NA,2022-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",315,"7000000625","MI8POD08",NA,2022-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",316,"7000000626","MI8POD08",NA,2022-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",317,"7000000627","MI8POD08",NA,2022-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",318,"7000000628","MI8POD08",NA,2022-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",319,"7000000629","MI8POD08",NA,2022-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",320,"7000000630","MI8POD14",NA,2021-11-19,"Metalizing/Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",321,"7000000631","MI8POD14",NA,2021-11-22,"Metalizing/Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",322,"7000000639","MI8POD08",NA,2022-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",323,"7000000640","MI8POD08",NA,2022-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",324,"7000000641","MI8POD08",NA,2022-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",325,"7000000642","MI8POD08",NA,2022-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",326,"7000000643","MI8POD08",NA,2022-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",327,"7000000644","MI8POD08",NA,2022-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",328,"7000000645","MI8POD08",NA,2022-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",329,"7000000646","MI8POD08",NA,2022-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",330,"7000000647","MI8POD14",NA,2022-01-20,"Metalizing/Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",331,"7000000648","MI8POD14",NA,2022-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",332,"7000000649","MI8POD14",NA,2022-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",333,"7000000650","MI8POD14",NA,2022-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",334,"7000000651","MI8POD14",NA,2022-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",335,"7000000652","MI8POD14",NA,2022-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",336,"7000000653","MI8POD14",NA,2022-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",337,"7000000654","MI8POD14",NA,2022-01-21,"Metalizing/Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",338,"7000000655",NA,NA,2022-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",339,"7000000693","MI8POD08",NA,2022-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",340,"7000000694","MI8POD08",NA,2022-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",341,"7000000695","MI8POD08",NA,2022-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",342,"7000000696","MI8POD08",NA,2022-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",343,"7000000697","MI8POD08",NA,2022-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",344,"7000000698","MI8POD08",NA,2022-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",345,"7000000699","MI8POD08",NA,2022-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",346,"7000000700","MI8POD08",NA,2022-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",347,"7000000725","MI8POD14",NA,2022-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",348,"7000000726","MI8POD14",NA,2022-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",349,"7000000727","MI8POD14",NA,2022-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",350,"7000000728","MI8POD14",NA,2022-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",351,"7000000729","MI8POD14",NA,2022-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",352,"7000000730","MI8POD14",NA,2022-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",353,"7000000731","MI8POD14",NA,2022-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",354,"7000000732","MI8POD14",NA,2022-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",355,"7000000733","MI8POD14",NA,2022-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",356,"7000000734","MI8POD14",NA,2022-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",357,"7000000748","MI8POD04",NA,2022-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",358,"7000000749","MI8POD04",NA,2022-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",359,"7000000750","MI8POD04",NA,2022-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",360,"7000000751","MI8POD04",NA,2022-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",361,"7000000752","MI8POD04",NA,2022-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",362,"7000000753","MI8POD04",NA,2022-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",363,"7000000754","MI8POD04",NA,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",364,"7000000755","MI8POD04",NA,2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",365,"7000000757","MI8POD04",NA,2022-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",366,"7000000774","MI8POD08",NA,2022-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",367,"7000000775","MI8POD08",NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",368,"7000000777","MI8POD08",NA,2022-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",369,"7000000778","MI8POD08",NA,2022-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",370,"7000000779","MI8POD08",NA,2022-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",371,"7000000780","MI8POD08",NA,2022-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",372,"7000000781","MI8POD08",NA,2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",373,"7000000782","MI8POD08",NA,2022-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",374,"7000000783","MI8POD08",NA,2022-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",375,"7000000784","MI8POD08",NA,2022-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",376,"7000000800","MI8POD08",NA,2022-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",377,"7000000801","MI8POD08",NA,2022-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",378,"7000000802","MI8POD08",NA,2022-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",379,"7000000803","MI8POD08",NA,2022-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",380,"7000000804","MI8POD08",NA,2022-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",381,"7000000805","MI8POD08",NA,2022-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381",382,"7000000806","MI8POD08",NA,2022-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382",383,"7000000807","MI8POD08",NA,2022-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",384,"7000000808","MI8POD08",NA,2022-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384",385,"7000000809","MI8POD08",NA,2022-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385",386,"7000000822","MI8POD24",NA,2022-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",387,"7000000823","MI8POD24",NA,2022-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",388,"7000000824","MI8POD24",NA,2022-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388",389,"7000000825","MI8POD24",NA,2022-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389",390,"7000000826","MI8POD24",NA,2022-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390",391,"7000000827","MI8POD24",NA,2022-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391",392,"7000000828","MI8POD24",NA,2022-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392",393,"7000000829","MI8POD24",NA,2022-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393",394,"7000000831","MI8POD24",NA,2022-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",395,"7000000867","MI8POD14",NA,2022-05-26,"Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"395",396,"7000000868","MI8POD14",NA,2022-05-26,"Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"396",397,"7000000869","MI8POD14",NA,2022-05-26,"Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"397",398,"7000000887","MI8POD14",NA,2022-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398",399,"7000000888",NA,NA,2022-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399",400,"7000000889",NA,NA,2022-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",401,"7000000890",NA,NA,2022-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",402,"7000000891",NA,NA,2022-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",403,"7000000892",NA,NA,2022-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403",404,"7000000893",NA,NA,2022-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",405,"7000000894",NA,NA,2022-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405",406,"7000000895",NA,NA,2022-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406",407,"7000000896",NA,NA,2022-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",408,"7000000897",NA,NA,2022-06-28,"Polyester",NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",409,"7000000898",NA,NA,2022-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409",410,"7000000899",NA,NA,2022-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410",411,"7000000900",NA,NA,2022-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",412,"7000000901",NA,NA,2022-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",413,"7000000902",NA,NA,2022-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",414,"7000000903",NA,NA,2022-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",415,"7000000904",NA,NA,2022-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",416,"7000000905",NA,NA,2022-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416",417,"7000000906",NA,NA,2022-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417",418,"7000000907",NA,NA,2022-07-21,"Polyester",NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",419,"7000000928","MI8POD14",NA,2022-07-23,"Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"419",420,"7000000929","MI8POD14",NA,2022-07-23,"Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"420",421,"7000000930","MI8POD14",NA,2022-07-28,"Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",422,"7000000931","MI8POD14",NA,2022-07-28,"Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",423,"7000000932","MI8POD14",NA,2022-07-28,"Coating",NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",424,"7000000933","MI8POD14",NA,2022-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",425,"7000000934","MI8POD14",NA,2022-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",426,"7000000935","MI8POD14",NA,2022-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426",427,"7000000938","MI8POD14",NA,2022-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427",428,"7000000985","MI8POD14",NA,2022-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",429,"7000000986","MI8POD14",NA,2022-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",430,"7000000987","MI8POD14",NA,2022-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",431,"7000000988","MI8POD14",NA,2022-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431",432,"7000000989","MI8POD14",NA,2022-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432",433,"7000000990","MI8POD14",NA,2022-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433",440,"F12/HOM53","MOCA_6_21_YY_HOM",138122,2019-01-15,"Standard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",441,"F12/HOM63","MOCA_6_21_YY_HOM",138122,2019-01-15,"Standard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",442,"F12/HOM67","MOCA_6_21_YY_HOM",138122,2019-01-15,"Standard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",443,"F12/HOM68","MOCA_6_21_YY_HOM",138122,2019-01-15,"Standard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"437",444,"F12/HOM72","MOCA_6_21_YY_HOM",138122,2019-01-15,"Standard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"438",445,"RH9620","Decomet VP/13240 - GESPERRT",131279,2019-01-16,"Standard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",446,"F12/HOM20","MOCA_6_21_YY_HOM",138122,2019-01-17,"Standard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"440",447,"F12/HOM71","MOCA_6_21_YY_HOM",138122,2019-01-17,NA,NA,"F12/HOM71","MOCA_6_21_YY_HOM",138122,2019-01-17,NA,NA,NA,NA
"441",448,"F12/HOM56","MOCA_6_21_YY_HOM",138122,2019-01-18,"Standard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",449,"F12/HOM59","MOCA_6_21_YY_HOM",138122,2019-01-18,"Standard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",450,"F1/SL97","SICA_6_21_SLY",137942,2019-01-22,"Standard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"444",451,"6000001137","Decomet VP/13240 - GESPERRT",131279,2019-01-23,NA,NA,"JM2041","MetPETFoil-Al-AC0, bds4f14",109797,NA,NA,NA,NA,NA
"445",452,"F1/SL98","SICA_6_21_SLY",137942,2019-01-23,NA,NA,"F1/98","SICA_6_21_FKU",135230,2019-01-23,NA,NA,NA,NA
"446",453,"RH9033","Decomet VP/13240 - GESPERRT",131279,2019-01-23,"Standard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"447",454,"F1/SL95","SICA_6_21_SLY",137942,2019-01-30,"Standard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"448",455,"RH9513","Decomet VP/13240 - GESPERRT",131279,2019-01-31,"Standard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"449",456,"F12/HOM72","MOCA_6_21_YY_HOM",138122,2019-01-15,"Standard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"450",457,"RH9254","Decomet VP/13240 - GESPERRT",131279,2019-02-01,"Standard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"451",458,"RH9557","Decomet VP/13240 - GESPERRT",131279,2019-02-04,"Standard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"452",459,"RH9663","Decomet VP/13240 - GESPERRT",131279,2019-02-04,"Standard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"453",460,"F1/SL98","SICA_6_21_SLY",137942,2019-01-23,NA,NA,"F1/98","SICA_6_21_FKU",135230,2019-01-23,NA,NA,NA,NA
"454",461,"F1/SLY99","SICA_6_21_SLY",137942,2019-02-05,NA,NA,"F1/99","SICA_6_21_FKU",135230,2019-02-05,NA,NA,NA,NA
"455",462,"6000001456","Decomet VP/13240 - GESPERRT",131279,2019-02-08,"C1",NA,"6000001013","MetPETFoil-Al-AC0, bds4f14",109797,2019-03-07,"C1",NA,NA,NA
"456",463,"F12/HOM82","MOCA_6_21_YY_HOM",138122,2019-02-10,"Standard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"457",464,"RH9553","Decomet VP/13240 - GESPERRT",131279,2019-02-11,"Standard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",465,"6000001528","Decomet VP/13240 - GESPERRT",131279,2019-02-12,"C1",NA,"6000001456","Decomet VP/13240 - GESPERRT",131279,2019-02-12,"C1",NA,NA,NA
"459",466,"F12/HOM57","MOCA_6_21_YY_HOM",138122,2019-02-12,"Standard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",467,"F12/HOM59","MOCA_6_21_YY_HOM",138122,2019-01-18,"Standard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"461",468,"F12/HOM83","MOCA_6_21_YY_HOM",138122,2019-02-12,NA,NA,"F1/SL98","SICA_6_21_SLY",137942,2019-02-12,NA,NA,NA,NA
"462",469,"RH9511","Decomet VP/13240 - GESPERRT",131279,2019-02-12,"Standard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",470,"RH9513","Decomet VP/13240 - GESPERRT",131279,2019-01-31,"Standard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",471,"RH9628","Decomet VP/13240 - GESPERRT",131279,2019-02-12,"Standard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",472,"F1/SL91","SICA_6_21_SLY",137942,2019-02-13,"Standard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",473,"F1/SLY100","SICA_6_21_SLY",137942,2019-02-13,NA,NA,"F1/100","SICA_6_21_FKU",135230,2019-02-13,NA,NA,NA,NA
"467",474,"F1/SL101","SICA_6_21_SLY",137942,2019-02-19,NA,NA,"F1/101","SICA_6_21_FKU",135230,2019-02-19,NA,NA,NA,NA
"468",475,"RH9652","Decomet VP/13240 - GESPERRT",131279,2019-02-21,"Standard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",476,"F12/HOM84","MOCA_6_21_YY_HOM",138122,2019-02-25,"Standard",NA,NA,NA,NA,NA,NA,NA,NA,NA
